Id,Program,Y0s1_enrol,Y0s2_enrol,Y1s1_enrol,Y1s1_complete,Y1s1_grade,Y1s2_enrol,Y1s2_complete,Y1s2_grade,Y2s1_enrol,Y2s1_complete,Y2s1_grade,Y2s2_enrol,Y2s2_complete,Y2s2_grade,Y3s1_enrol,Y3s1_complete,Y3s1_grade,Y3s2_enrol,Y3s2_complete,Y3s2_grade,Y4s1_enrol,Y4s1_complete,Y4s1_grade,Y4s2_enrol,Y4s2_complete,Y4s2_grade,Rest_enrol,Rest_complete,Rest_grade,Failure
131389784,Management,30.0,0.0,30.0,24.0,12.104000000000001,48.0,18.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131383972,Nursing,35.0,30.0,34.0,29.0,14.585999999999999,38.0,38.0,16.947,34.0,26.0,14.345999999999998,33.0,30.0,16.0,30.0,30.0,12.433,30.0,27.0,12.741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131390110,Biology,31.0,37.0,30.0,30.0,13.5,30.0,30.0,14.8,30.0,30.0,12.567,30.0,30.0,14.267000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131386443,Nursing,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131398519,Biology,19.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131382752,Nursing,30.0,30.0,30.0,30.0,16.1,30.0,30.0,16.333,30.0,30.0,15.2,30.0,30.0,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131392954,Management,30.0,30.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
111354295,Nursing,30.0,24.0,30.0,30.0,16.0,30.0,30.0,14.667,30.0,30.0,14.133,30.0,30.0,16.0,30.0,30.0,13.433,30.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131383367,Informatics,35.0,24.0,18.0,3.0,17.0,18.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
131380192,Informatics,30.0,54.0,30.0,18.0,13.0,42.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
111335846,Nursing,30.0,30.0,30.0,30.0,14.4,30.0,30.0,17.0,30.0,30.0,14.633,30.0,30.0,16.0,30.0,30.0,14.0,30.0,30.0,13.633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
111335755,Nursing,24.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131379995,Biology,47.0,43.0,30.0,21.0,12.714,30.0,23.0,12.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131403134,Biology,33.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131382168,Management,42.0,45.0,21.0,9.0,11.0,30.0,3.0,10.0,30.0,0.0,0.0,48.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131394250,Biology,22.0,21.0,29.0,29.0,12.828,26.0,26.0,14.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131380670,Informatics,42.0,42.0,30.0,12.0,16.5,48.0,24.0,14.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
131385270,Biology,24.0,29.0,40.0,22.0,13.182,24.0,18.0,12.0,42.0,24.0,10.875,42.0,36.0,12.667,30.0,18.0,11.667,30.0,18.0,12.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131392846,Management,0.0,12.0,47.0,47.0,13.415,24.0,18.5,12.107999999999999,35.0,12.0,10.0,35.0,23.0,10.435,33.0,21.0,11.119000000000002,43.5,19.5,10.667,30.0,10.0,12.6,30.0,11.5,12.217,0.0,0.0,0.0,1
131403204,Informatics,24.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0
131395118,Management,24.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.5,102.0,11.069,1
111354291,Nursing,30.0,24.0,30.0,30.0,13.467,30.0,30.0,17.333,33.0,33.0,13.818,30.0,30.0,14.5,30.0,27.0,13.481,30.0,30.0,14.267000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131384051,Nursing,30.0,30.0,30.0,30.0,16.333,30.0,30.0,17.0,30.0,30.0,14.0,30.0,30.0,17.0,30.0,30.0,13.1,30.0,30.0,14.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131394926,Informatics,36.0,18.0,30.0,0.0,0.0,48.0,0.0,0.0,30.0,0.0,0.0,24.0,0.0,0.0,30.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.0,109.0,11.0,0
131388674,Informatics,18.0,12.0,29.0,0.0,0.0,42.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,36.0,0.0,0.0,32.0,21.0,14.429,36.0,12.0,10.5,135.0,38.0,11.895,0
131392826,Management,11.5,11.5,23.5,12.0,11.5,35.5,24.0,12.042,35.5,24.0,11.0,35.0,17.5,12.6,34.5,28.5,10.842,36.5,19.0,13.632,30.0,12.5,12.52,30.0,16.5,12.394,0.0,0.0,0.0,1
131382789,Management,36.0,36.0,36.0,21.0,11.714,36.0,24.0,12.875,30.0,24.0,13.625,30.0,12.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131380006,Informatics,36.0,48.0,30.0,12.0,14.25,42.0,18.0,11.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
111364521,Nursing,24.0,30.0,34.0,30.0,14.732999999999999,30.0,30.0,15.667,30.0,30.0,13.767000000000001,30.0,30.0,16.5,30.0,30.0,13.067,30.0,30.0,14.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131386666,Nursing,30.0,0.0,0.0,0.0,0.0,30.0,30.0,15.8,30.0,30.0,16.667,30.0,30.0,15.167,30.0,30.0,15.0,30.0,30.0,14.267000000000001,30.0,30.0,15.4,30.0,30.0,13.5,0.0,0.0,0.0,1
131382766,Nursing,35.0,30.0,30.0,30.0,14.633,30.0,30.0,16.0,30.0,30.0,13.267000000000001,30.0,30.0,14.732999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
111345834,Nursing,30.0,30.0,26.0,26.0,15.731,20.0,20.0,17.0,26.0,26.0,17.269000000000002,34.0,34.0,16.941,30.0,30.0,16.433,30.0,30.0,16.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131392489,Biology,28.0,28.0,30.0,27.0,16.778,34.0,34.0,17.176,30.0,30.0,17.8,30.0,30.0,16.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131386557,Management,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,18.0,12.0,42.0,30.0,10.7,33.0,24.0,12.125,36.0,21.0,10.857000000000001,30.0,6.0,12.0,36.0,12.0,11.0,60.0,3.0,16.0,1
131394015,Management,22.0,19.0,35.5,35.5,13.958,34.0,34.0,13.75,28.0,12.5,12.2,31.5,31.5,13.413,35.5,14.0,10.857000000000001,35.5,5.5,12.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131380211,Biology,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131394887,Informatics,24.0,36.0,32.0,24.0,11.75,41.0,28.0,13.286,56.0,36.0,11.889000000000001,34.0,23.0,12.652000000000001,29.0,6.0,17.0,30.0,24.0,10.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
111354312,Nursing,24.0,30.0,30.0,30.0,16.133,30.0,30.0,16.0,30.0,30.0,14.367,30.0,30.0,13.5,30.0,30.0,13.567,30.0,30.0,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
111335760,Nursing,0.0,10.0,30.0,30.0,16.1,30.0,30.0,18.0,30.0,30.0,15.4,30.0,30.0,17.333,30.0,30.0,14.9,30.0,20.0,16.0,30.0,30.0,14.133,30.0,30.0,15.232999999999999,0.0,0.0,0.0,1
131388663,Informatics,33.0,42.0,33.0,0.0,0.0,36.0,0.0,0.0,27.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,30.0,0.0,0.0,129.0,3.0,16.0,0
131382833,Management,36.0,42.0,36.0,15.0,10.6,36.0,15.0,12.0,30.0,24.0,12.5,30.0,24.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131380574,Nursing,42.0,30.0,33.0,27.0,13.222000000000001,27.0,22.0,13.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
111354360,Nursing,0.0,15.0,24.0,24.0,14.25,30.0,15.0,18.0,20.0,20.0,14.35,20.0,20.0,15.0,12.0,12.0,15.0,34.0,34.0,12.647,30.0,30.0,12.8,30.0,0.0,0.0,60.0,60.0,13.7,1
131383428,Nursing,30.0,30.0,30.0,30.0,15.667,30.0,30.0,17.333,30.0,30.0,14.667,30.0,30.0,15.667,30.0,30.0,12.3,30.0,30.0,14.232999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131386109,Biology,17.0,38.0,29.0,23.0,12.087,21.0,21.0,13.714,35.0,24.0,12.75,36.0,30.0,13.6,30.0,18.0,11.667,30.0,24.0,11.583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131380957,Management,30.0,36.0,30.0,30.0,15.3,30.0,30.0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131382385,Management,36.0,45.0,36.0,9.0,13.0,36.0,18.0,10.667,30.0,18.0,13.833,30.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131393573,Biology,45.0,53.0,40.0,6.0,16.333,32.0,9.0,12.667,36.0,10.0,11.8,29.0,6.0,17.0,35.0,2.0,15.0,33.0,20.0,12.8,36.0,13.0,12.154000000000002,36.0,15.0,12.6,61.0,18.0,12.0,1
131391827,Management,35.5,0.0,33.0,4.0,13.0,52.5,0.0,0.0,36.0,12.0,12.0,54.0,19.0,11.737,36.0,7.0,10.286,53.0,7.0,11.142999999999999,30.0,6.5,12.0,40.0,22.5,13.289000000000001,0.0,0.0,0.0,1
131396031,Informatics,30.0,30.0,29.0,0.0,0.0,30.0,0.0,0.0,34.0,0.0,0.0,36.0,6.0,10.0,36.0,0.0,0.0,36.0,6.0,12.0,32.0,0.0,0.0,36.0,12.0,16.0,0.0,0.0,0.0,0
131388126,Management,40.5,36.0,34.0,23.5,10.745,36.0,30.0,11.95,30.0,26.0,10.577,30.0,24.0,13.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131382840,Biology,30.0,34.0,36.0,36.0,12.083,36.0,36.0,12.833,30.0,24.0,12.042,30.0,24.0,12.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131385370,Management,36.0,33.0,30.0,30.0,15.8,30.0,30.0,15.8,30.0,30.0,15.2,30.0,30.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131380862,Management,36.0,42.0,30.0,30.0,13.2,30.0,24.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131380307,Nursing,34.0,30.0,30.0,30.0,13.5,30.0,30.0,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131385921,Management,12.0,18.0,36.0,36.0,11.5,36.0,30.0,14.4,31.0,19.0,11.684000000000001,36.5,30.5,12.720999999999998,24.0,11.5,10.390999999999998,30.0,11.5,15.390999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131386483,Nursing,30.0,30.0,0.0,0.0,0.0,10.0,10.0,14.0,30.0,30.0,16.333,27.0,27.0,14.741,30.0,20.0,15.0,30.0,30.0,12.767000000000001,33.0,33.0,13.061,30.0,30.0,12.833,0.0,0.0,0.0,1
131391945,Management,34.5,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,7.5,10.6,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131382812,Management,30.0,30.0,36.0,36.0,11.917,30.0,30.0,11.9,30.0,24.0,12.875,30.0,30.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131389391,Nursing,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131384084,Nursing,30.0,30.0,30.0,30.0,15.933,30.0,30.0,17.333,30.0,30.0,16.2,30.0,30.0,16.667,30.0,30.0,14.8,30.0,30.0,15.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131395878,Management,28.0,28.0,34.0,0.0,0.0,35.5,7.5,10.6,30.0,7.5,10.2,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131393480,Biology,28.0,45.0,25.0,19.0,12.947000000000001,34.0,6.0,13.0,34.0,21.0,13.286,42.0,30.0,11.5,32.0,18.0,12.667,28.0,28.0,13.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131394345,Management,22.0,37.0,36.0,18.0,11.667,53.0,23.0,12.5,35.5,24.0,10.979000000000001,52.5,11.0,11.091,31.5,0.0,0.0,54.0,13.0,10.308,30.0,12.5,10.48,37.0,17.5,10.686,0.0,0.0,0.0,1
131402159,Management,27.5,0.0,33.5,0.0,0.0,30.0,6.5,11.0,34.5,7.5,11.533,37.0,7.0,12.429,24.0,7.5,10.8,24.0,11.5,12.913,24.0,0.0,0.0,24.0,0.0,0.0,134.0,0.0,0.0,1
131382457,Biology,30.0,38.0,30.0,30.0,13.4,30.0,30.0,14.8,30.0,30.0,14.033,30.0,30.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131388085,Nursing,30.0,30.0,30.0,30.0,14.533,30.0,30.0,15.0,33.0,33.0,14.545,30.0,30.0,16.0,30.0,30.0,14.133,32.0,32.0,13.155999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131391373,Biology,23.0,30.0,26.0,22.0,14.273,39.0,23.0,14.087,37.0,24.0,11.5,30.0,30.0,12.8,30.0,23.0,12.87,30.0,30.0,12.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
111354365,Nursing,24.0,30.0,30.0,30.0,14.867,30.0,30.0,16.0,30.0,30.0,13.433,30.0,30.0,15.0,30.0,30.0,14.232999999999999,30.0,30.0,14.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131382471,Informatics,36.0,42.0,27.0,27.0,12.889000000000001,42.0,36.0,11.667,30.0,21.0,11.286,36.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
111364527,Nursing,30.0,24.0,38.0,38.0,13.474,30.0,30.0,16.333,32.0,24.0,12.5,32.0,32.0,15.344000000000001,30.0,28.0,11.75,30.0,28.0,13.107000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131386312,Informatics,24.0,48.0,35.0,23.0,12.304,36.0,12.0,13.0,36.0,25.0,15.56,36.0,36.0,13.167,30.0,18.0,12.333,36.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
131379685,Management,30.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131402868,Management,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
111335750,Nursing,30.0,30.0,30.0,30.0,18.0,30.0,30.0,13.4,30.0,30.0,14.0,30.0,30.0,12.667,30.0,30.0,13.467,30.0,30.0,13.732999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131382496,Nursing,30.0,30.0,30.0,30.0,14.833,30.0,30.0,16.667,30.0,30.0,14.2,30.0,30.0,12.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131393221,Informatics,18.0,6.0,29.0,29.0,11.517000000000001,30.0,30.0,11.4,30.0,13.0,11.077,36.0,12.0,11.0,32.0,27.0,11.667,30.0,24.0,12.5,29.0,15.0,11.933,30.0,6.0,10.0,0.0,0.0,0.0,0
131388569,Nursing,30.0,30.0,30.0,30.0,17.333,36.0,36.0,14.0,60.0,60.0,15.783,39.0,39.0,15.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131384291,Management,36.0,30.0,36.0,36.0,12.417,36.0,36.0,13.583,30.0,18.0,15.0,30.0,24.0,12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131387950,Biology,22.0,27.0,29.0,29.0,14.448,30.0,24.0,15.0,36.0,36.0,15.833,36.0,36.0,14.833,30.0,23.0,12.478,30.0,24.0,13.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131388497,Nursing,30.0,30.0,30.0,30.0,15.8,30.0,30.0,15.667,30.0,30.0,15.033,30.0,30.0,16.667,33.0,30.0,14.3,32.0,32.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131385491,Management,42.0,42.0,42.0,30.0,12.8,30.0,24.0,14.0,30.0,18.0,12.333,30.0,30.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131386308,Nursing,9.0,0.0,30.0,21.0,16.714000000000002,30.0,30.0,18.0,30.0,30.0,15.933,30.0,30.0,16.667,30.0,30.0,15.133,30.0,30.0,16.0,30.0,30.0,13.4,30.0,30.0,14.633,0.0,0.0,0.0,1
131388119,Informatics,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,12.0,42.0,18.0,10.0,30.0,12.0,12.0,42.0,6.0,11.0,36.0,18.0,12.667,36.0,24.0,11.75,132.0,66.0,11.833,0
131395752,Informatics,30.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
131391028,Management,41.0,30.0,34.0,23.0,12.739,36.0,36.0,13.347000000000001,30.0,26.0,11.558,30.0,24.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131386811,Informatics,32.0,30.0,30.0,0.0,0.0,30.0,0.0,0.0,30.0,3.0,14.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
131388868,Informatics,14.0,12.0,18.0,3.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
131381054,Management,18.0,63.0,30.0,24.0,12.75,30.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
111335757,Nursing,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131401015,Informatics,12.0,11.0,59.0,24.0,10.875,43.0,8.0,11.0,87.0,35.0,11.770999999999999,37.0,22.0,12.455,53.0,6.0,10.0,62.0,10.0,13.0,45.0,5.0,12.0,60.0,33.0,11.847999999999999,0.0,0.0,0.0,0
131386580,Management,30.0,30.0,34.0,34.0,13.412,30.0,30.0,12.717,30.0,26.0,13.019,30.0,30.0,14.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131393756,Informatics,22.0,6.0,36.0,31.0,12.452,36.0,36.0,13.0,35.0,24.0,11.75,36.0,36.0,14.667,29.0,10.0,12.0,30.0,16.0,12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
131394556,Biology,33.0,36.0,29.0,23.0,12.478,42.0,36.0,13.667,32.0,32.0,11.405999999999999,29.0,23.0,13.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131397460,Informatics,36.0,30.0,36.0,12.0,11.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
131380880,Nursing,30.0,30.0,30.0,30.0,14.667,30.0,30.0,14.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131382204,Nursing,30.0,33.0,30.0,24.0,13.292,30.0,30.0,13.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131402985,Management,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131404568,Biology,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131396834,Biology,20.0,37.0,39.0,5.0,15.0,56.0,19.0,11.684000000000001,58.0,30.0,12.6,73.0,36.0,14.0,56.0,30.0,11.0,40.0,22.0,12.909,43.0,23.0,11.565,35.0,17.0,13.765,0.0,0.0,0.0,1
131382741,Nursing,30.0,30.0,30.0,30.0,15.7,30.0,30.0,16.667,30.0,30.0,14.3,30.0,30.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131388703,Informatics,39.0,36.0,30.0,9.0,14.667,48.0,24.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
131387782,Nursing,30.0,30.0,30.0,30.0,17.333,30.0,30.0,14.533,30.0,30.0,16.667,30.0,30.0,15.867,30.0,30.0,13.967,30.0,30.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
111364565,Nursing,24.0,30.0,30.0,30.0,17.0,30.0,30.0,16.333,30.0,30.0,16.7,30.0,30.0,15.5,30.0,30.0,14.4,30.0,30.0,15.633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
111364554,Nursing,30.0,24.0,30.0,30.0,14.2,30.0,30.0,16.0,30.0,30.0,13.867,30.0,30.0,18.5,30.0,30.0,11.867,30.0,30.0,15.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131391058,Biology,35.0,34.0,37.0,24.0,12.5,30.0,30.0,12.0,30.0,23.0,12.435,30.0,30.0,12.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131402403,Management,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
